Executable,Stack Allocs,Stack Inspector Runs,Heap Allocs,Heap Frees,Summary Bytes Allocated,Average Bytes Per Allocation,Valgrind Runs,Valgrind Error Summary,Stack Allocs Fraction,Heap Allocs Fraction,Executable Size,Elapsed Time,Status,Language
./repos/c/s2n-tls/build/bin/s2n_server_key_share_extension_test,101289.0,1.0,141782.0,141782.0,6333946.0,44.6738372995162,1.0,0.0,0.416705407062134,0.583294592937866,1507208.0,7.68437790870667,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_hello_test,7453.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516629465832998,0.9483370534167,1427568.0,5.964519739151,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_hello_retry_test,31155.0,1.0,909177.0,887536.0,31850775.0,35.0325349189432,1.0,0.0,0.0331319151108332,0.966868084889167,1438088.0,16.0769021511078,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_finished_test,26587.0,1.0,136883.0,136883.0,5209157.0,38.0555437855687,1.0,0.0,0.162641463265431,0.837358536734569,1331920.0,5.75785350799561,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_extensions_test,7453.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516629465832998,0.9483370534167,1449808.0,6.45669031143189,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_early_data_indication_test,95149.0,1.0,137153.0,137153.0,5472251.0,39.8988793537145,1.0,0.0,0.409591824435433,0.590408175564567,1373192.0,6.24343824386597,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_cert_status_request_extension_test,14874.0,1.0,265362.0,265362.0,9528332.0,35.9069196041634,1.0,0.0,0.053076692502034,0.946923307497966,1327872.0,8.07000327110291,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_cert_request_test,12968.0,1.0,393868.0,393868.0,13909517.0,35.3151741192481,1.0,0.0,0.0318752519442724,0.968124748055728,1327856.0,9.13401651382446,1.0,C
./repos/c/s2n-tls/build/bin/s2n_server_alpn_extension_test,20055.0,1.0,136873.0,136873.0,5181360.0,37.8552380674056,1.0,0.0,0.127797461256117,0.872202538743883,1336096.0,5.6801917552948,1.0,C
./repos/c/s2n-tls/build/bin/s2n_sequence_number_test,7478.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0518276201433264,0.948172379856674,1331880.0,5.64590668678284,1.0,C
./repos/c/s2n-tls/build/bin/s2n_send_test,116373.0,1.0,137156.0,137156.0,5809826.0,42.3592551547143,1.0,0.0,0.459012578442703,0.540987421557297,1427928.0,6.4275233745575,1.0,C
./repos/c/s2n-tls/build/bin/s2n_send_multirecord_test,68810.0,1.0,522599.0,522599.0,18831347.0,36.0340280023498,1.0,0.0,0.116349260833028,0.883650739166973,1399104.0,10.2482929229736,1.0,C
./repos/c/s2n-tls/build/bin/s2n_send_key_update_test,22942.0,1.0,393931.0,383083.0,14024760.0,35.602072444159,1.0,0.0,0.0550335473873338,0.944966452612666,1367760.0,9.46688914299011,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_tls13_test,56287.0,2.0,402189.0,402146.0,14565099.0,36.214563302328,2.0,0.0,0.122769785114161,0.877230214885839,1351088.0,12.2021152973175,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_tls12_test,41969.0,2.0,530690.0,519844.0,18986376.0,35.7767736343251,2.0,0.0,0.0732879427373009,0.926712057262699,1351176.0,11.5123822689056,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_shutdown_test,7450.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516432250327536,0.948356774967247,1363568.0,5.75906014442444,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_session_resumption_test,7589.0,1.0,265326.0,254509.0,9436981.0,35.5674943277327,1.0,0.0,0.0278071927156807,0.972192807284319,1548648.0,7.20303750038147,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_quic_support_test,11085.0,1.0,136834.0,136811.0,5086697.0,37.1742183960127,1.0,0.0,0.0749396629236271,0.925060337076373,1363720.0,5.96928834915161,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_psk_test,11287.0,1.0,393868.0,372226.0,13910197.0,35.3169005859831,1.0,0.0,0.0278584739173896,0.97214152608261,1417800.0,8.78486752510071,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_offload_signing_test,7454.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516695202512079,0.948330479748792,1363744.0,5.67273020744324,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_npn_test,11181.0,1.0,265351.0,254511.0,9498447.0,35.7957836978191,1.0,0.0,0.0404329336207021,0.959567066379298,1375856.0,7.44982624053955,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_nonblocking_test,4375728.0,2.0,530716.0,519844.0,48969568.0,92.2707587485586,2.0,0.0,0.891832863067427,0.108167136932573,1355384.0,9.62484931945801,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_min_protocol_version_test,7444.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516037794707909,0.948396220529209,1346832.0,5.70848059654236,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_ktls_test,7452.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.051656372824256,0.948343627175744,1425616.0,5.60763835906982,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_key_log_test,11081.0,1.0,136834.0,136811.0,5086697.0,37.1742183960127,1.0,0.0,0.0749146469255992,0.925085353074401,1380816.0,5.58632230758667,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_io_mem_test,7454.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516695202512079,0.948330479748792,1400432.0,6.40904426574707,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_custom_io_test,22245.0,2.0,530697.0,519841.0,18987392.0,35.7782161949286,2.0,0.0,0.0402302592315288,0.959769740768471,1372136.0,8.56984543800354,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_broken_pipe_test,22063.0,2.0,530687.0,519841.0,18961800.0,35.7306660988492,2.0,0.0,0.0399149706015378,0.960085029398462,1351176.0,10.3825135231018,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_alpn_test,7939.0,1.0,265330.0,254512.0,9437053.0,35.5672294878076,1.0,0.0,0.0290519597905361,0.970948040209464,1359512.0,7.68030476570129,1.0,C
./repos/c/s2n-tls/build/bin/s2n_self_talk_alerts_test,7449.0,1.0,136811.0,136809.0,5041615.0,36.8509476577176,1.0,0.0,0.0516359351171496,0.94836406488285,1367632.0,5.6780858039856,1.0,C
./repos/c/s2n-tls/build/bin/s2n_security_rules_test,14417.0,1.0,136815.0,136815.0,5038071.0,36.8239666703212,1.0,0.0,0.0953303533643673,0.904669646635633,1344824.0,5.32576203346252,1.0,C
./repos/c/s2n-tls/build/bin/s2n_security_policy_cert_preferences_test,7674.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0531135150848197,0.94688648491518,1341464.0,5.21068787574768,1.0,C
./repos/c/s2n-tls/build/bin/s2n_security_policies_test,7453.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516629465832998,0.9483370534167,1547976.0,5.22786688804627,1.0,C
./repos/c/s2n-tls/build/bin/s2n_security_policies_rules_test,19066.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.12231674301038,0.87768325698962,1323816.0,5.71612048149109,1.0,C
./repos/c/s2n-tls/build/bin/s2n_safety_test,74210.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.351676160327555,0.648323839672445,1417888.0,5.43719577789307,1.0,C
./repos/c/s2n-tls/build/bin/s2n_safety_macros_test,8534.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0587166820327228,0.941283317967277,1463480.0,6.14521193504334,1.0,C
./repos/c/s2n-tls/build/bin/s2n_safety_blinding_test,21651.0,1.0,136839.0,136839.0,5086177.0,37.1690599902075,1.0,0.0,0.136607987885671,0.863392012114329,1348600.0,6.0837574005127,1.0,C
./repos/c/s2n-tls/build/bin/s2n_rsa_pss_test,7537.0,1.0,265328.0,254509.0,9453365.0,35.6289762105771,1.0,0.0,0.0276217176992286,0.972378282300771,1386048.0,6.9315493106842,1.0,C
./repos/c/s2n-tls/build/bin/s2n_rsa_pss_rsae_test,7453.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516629465832998,0.9483370534167,1386944.0,5.08657622337341,1.0,C
./repos/c/s2n-tls/build/bin/s2n_rfc5952_test,7507.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0520181547309705,0.94798184526903,1336056.0,5.75432729721069,1.0,C
./repos/c/s2n-tls/build/bin/s2n_resume_test,163227.0,1.0,2965069.0,2965069.0,103649544.0,34.9568741907861,1.0,3.0,0.0521776072340981,0.947822392765902,1624968.0,43.3144507408142,1.0,C
./repos/c/s2n-tls/build/bin/s2n_renegotiate_test,7450.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516432250327536,0.948356774967247,1453712.0,6.26084399223328,1.0,C
./repos/c/s2n-tls/build/bin/s2n_renegotiate_io_test,7450.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516432250327536,0.948356774967247,1420976.0,6.96436452865601,1.0,C
./repos/c/s2n-tls/build/bin/s2n_release_non_empty_buffers_test,21835.0,2.0,530696.0,503812.0,18979200.0,35.7628472797986,2.0,0.0,0.0395181446832847,0.960481855316715,1359592.0,7.84515070915222,1.0,C
./repos/c/s2n-tls/build/bin/s2n_recv_test,7450.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516432250327536,0.948356774967247,1429800.0,4.3367075920105,1.0,C
./repos/c/s2n-tls/build/bin/s2n_recv_buffering_test,7450.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516432250327536,0.948356774967247,1429208.0,5.9416983127594,1.0,C
./repos/c/s2n-tls/build/bin/s2n_record_write_test,16197.0,1.0,136837.0,136837.0,5106505.0,37.3181595621067,1.0,0.0,0.105839225270201,0.894160774729799,1337736.0,5.66613698005676,1.0,C
./repos/c/s2n-tls/build/bin/s2n_record_test,51597125.0,1.0,136835.0,136835.0,5111485.0,37.3550992070742,1.0,0.0,0.997355025596339,0.0026449744036605,1397968.0,50.169376373291,1.0,C
./repos/c/s2n-tls/build/bin/s2n_record_size_test,51646.0,1.0,265515.0,265515.0,9924890.0,37.3797713876806,1.0,0.0,0.162838432215815,0.837161567784185,1397528.0,6.98932218551636,1.0,C
./repos/c/s2n-tls/build/bin/s2n_record_read_test,37512.0,1.0,136952.0,136952.0,5391923.0,39.3708963724517,1.0,0.0,0.215012839325018,0.784987160674982,1331952.0,4.99960494041443,1.0,C
./repos/c/s2n-tls/build/bin/s2n_rc4_test,11685.0,1.0,136834.0,136834.0,5057770.0,36.9628162591169,1.0,0.0,0.0786768022946559,0.921323197705344,1340104.0,6.13290143013001,1.0,C
./repos/c/s2n-tls/build/bin/s2n_random_test,623611686.0,177.0,24088306.0,24088306.0,888459305.0,36.8834282078615,177.0,0.0,0.962809469974488,0.0371905300255122,1400096.0,189.81337594986,1.0,C
./repos/c/s2n-tls/build/bin/s2n_quic_transport_params_extension_test,33567.0,1.0,1036578.0,1036578.0,36220783.0,34.9426507218945,1.0,0.0,0.0313667773993244,0.968633222600676,1360664.0,15.2957353591919,1.0,C
./repos/c/s2n-tls/build/bin/s2n_quic_support_test,32962.0,1.0,779537.0,779537.0,27393511.0,35.1407450832994,1.0,0.0,0.0405686653152804,0.95943133468472,1377088.0,12.9361526966095,1.0,C
./repos/c/s2n-tls/build/bin/s2n_quic_support_io_test,265894.0,1.0,3101136.0,3101136.0,109097344.0,35.1797999184815,1.0,0.0,0.0789698933481436,0.921030106651856,1432240.0,41.8350782394409,1.0,C
./repos/c/s2n-tls/build/bin/s2n_psk_test,20174648.0,1.0,395618.0,395618.0,15615679.0,39.4716089763358,1.0,0.0,0.98076748254009,0.0192325174599103,1546920.0,9.33999824523926,1.0,C
./repos/c/s2n-tls/build/bin/s2n_psk_offered_test,45131.0,1.0,394048.0,394048.0,14217280.0,36.080071463375,1.0,0.0,0.102762199467643,0.897237800532357,1422184.0,9.60009765625,1.0,C
./repos/c/s2n-tls/build/bin/s2n_psk_key_exchange_modes_extension_test,39527.0,1.0,522533.0,522533.0,18641077.0,35.6744492692328,1.0,0.0,0.0703252321816176,0.929674767818382,1364992.0,10.4780232906342,1.0,C
./repos/c/s2n-tls/build/bin/s2n_protocol_preferences_test,25969.0,1.0,393949.0,393949.0,14035728.0,35.6282869102346,1.0,0.0,0.0618430264956492,0.938156973504351,1368816.0,7.69974303245544,1.0,C
./repos/c/s2n-tls/build/bin/s2n_prf_key_material_test,74542403.0,1.0,510779.0,510779.0,893033282.0,1748.37509372938,1.0,0.0,0.993194439111189,0.0068055608888108,1340168.0,14.3378641605377,1.0,C
./repos/c/s2n-tls/build/bin/s2n_pq_kem_test,7904.0,1.0,136823.0,136823.0,5039127.0,36.829531584602,1.0,0.0,0.0546131682408949,0.945386831759105,1331912.0,5.84917283058167,1.0,C
./repos/c/s2n-tls/build/bin/s2n_post_handshake_test,85642.0,1.0,137172.0,137172.0,5834233.0,42.5322441897763,1.0,0.0,0.384365434847002,0.615634565152998,1366248.0,6.29232215881348,1.0,C
./repos/c/s2n-tls/build/bin/s2n_post_handshake_send_test,2641038.0,1.0,266438.0,266438.0,18187458.0,68.2615017377401,1.0,0.0,0.908361066437006,0.0916389335629942,1354136.0,8.53616118431091,1.0,C
./repos/c/s2n-tls/build/bin/s2n_post_handshake_recv_test,62421663.0,1.0,270067.0,270067.0,34271966.0,126.901716981342,1.0,13005.0,0.995692143126374,0.0043078568736259,1387840.0,17.4538199901581,1.0,C
./repos/c/s2n-tls/build/bin/s2n_pkey_test,7447.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516235026619343,0.948376497338066,1365504.0,5.65764498710632,1.0,C
./repos/c/s2n-tls/build/bin/s2n_pem_test,7535.0,1.0,265328.0,254509.0,9453365.0,35.6289762105771,1.0,0.0,0.0276145904721417,0.972385409527858,1332816.0,7.19116473197937,1.0,C
./repos/c/s2n-tls/build/bin/s2n_pem_rsa_dhe_test,7553.0,1.0,136819.0,136809.0,5107151.0,37.3277907308196,1.0,0.0,0.0523162386058238,0.947683761394176,1363176.0,5.68386316299439,1.0,C
./repos/c/s2n-tls/build/bin/s2n_override_openssl_random_test,7453.0,1.0,136810.0,136809.0,5033423.0,36.7913383524596,1.0,0.0,0.0516625884668973,0.948337411533103,1350512.0,5.71302962303162,1.0,C
./repos/c/s2n-tls/build/bin/s2n_optional_client_auth_test,7536.0,1.0,265329.0,254509.0,9461557.0,35.6597168044202,1.0,0.0,0.0276180528832939,0.972381947116706,1408632.0,7.24988651275635,1.0,C
./repos/c/s2n-tls/build/bin/s2n_openssl_x509_test,7441.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0515840554592721,0.948415944540728,1341696.0,5.33789277076721,1.0,C
./repos/c/s2n-tls/build/bin/s2n_openssl_test,7421.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0514528978222133,0.948547102177787,1323768.0,5.34070253372192,1.0,C
./repos/c/s2n-tls/build/bin/s2n_nst_early_data_indication_test,14961.0,1.0,136846.0,136846.0,5118598.0,37.4040746532599,1.0,0.0,0.0985527676589354,0.901447232341065,1336056.0,5.59790873527527,1.0,C
./repos/c/s2n-tls/build/bin/s2n_npn_extension_test,37607.0,1.0,1165119.0,1165119.0,40632649.0,34.8742480381832,1.0,0.0,0.0312681358846487,0.968731864115351,1356520.0,17.5365612506866,1.0,C
./repos/c/s2n-tls/build/bin/s2n_next_protocol_test,31795.0,1.0,136925.0,136925.0,5306340.0,38.7536242468505,1.0,0.0,0.18844831673779,0.81155168326221,1348336.0,5.40244865417481,1.0,C
./repos/c/s2n-tls/build/bin/s2n_mutual_auth_test,7536.0,1.0,265329.0,254509.0,9461557.0,35.6597168044202,1.0,0.0,0.0276180528832939,0.972381947116706,1388176.0,7.17374324798584,1.0,C
./repos/c/s2n-tls/build/bin/s2n_mem_usage_test,7658.0,1.0,393847.0,383023.0,13869147.0,35.2145553984161,1.0,0.0,0.0190732369459907,0.980926763054009,1363776.0,9.06687307357788,1.0,C
./repos/c/s2n-tls/build/bin/s2n_mem_testlib_test,11987.0,1.0,136839.0,136839.0,5034164.0,36.7889563647791,1.0,0.0,0.0805437221990781,0.919456277800922,1361240.0,5.50992894172669,1.0,C
./repos/c/s2n-tls/build/bin/s2n_mem_test,7579.0,1.0,136809.0,136809.0,5024769.0,36.7283512049646,1.0,0.0,0.0524905116768707,0.947509488323129,1331920.0,5.97834181785584,1.0,C
./repos/c/s2n-tls/build/bin/s2n_mem_allocator_test,42144.0,2.0,530690.0,519844.0,18986376.0,35.7767736343251,2.0,0.0,0.0735710519976119,0.926428948002388,1351416.0,11.8571071624756,1.0,C
./repos/c/s2n-tls/build/bin/s2n_map_test,2629466.0,1.0,169642.0,169642.0,6827263.0,40.2451220806168,1.0,0.0,0.939394264172729,0.0606057358272707,1344208.0,6.28268265724182,1.0,C
./repos/c/s2n-tls/build/bin/s2n_map_iterator_test,9116.0,1.0,136836.0,136836.0,5123135.0,37.4399646291911,1.0,0.0,0.062458890594168,0.937541109405832,1335976.0,5.66141486167908,1.0,C
./repos/c/s2n-tls/build/bin/s2n_malformed_handshake_test,153026.0,7.0,1863166.0,1863166.0,66773092.0,35.8385092901008,7.0,0.0,0.0758985255372504,0.92410147446275,1366296.0,8.38480496406555,1.0,C
./repos/c/s2n-tls/build/bin/s2n_locking_test,7420.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0514463211026985,0.948553678897302,1323680.0,5.38411259651184,1.0,C
./repos/c/s2n-tls/build/bin/s2n_ktls_test_utils_test,86141024.0,1.0,579498.0,579498.0,1164354361.0,2009.24655650235,1.0,0.0,0.993317637087102,0.0066823629128985,1389848.0,22.0846817493439,1.0,C
./repos/c/s2n-tls/build/bin/s2n_ktls_test,92201.0,1.0,522620.0,511780.0,18815915.0,36.0030519306571,1.0,0.0,0.149963973254004,0.850036026745996,1429600.0,9.55571413040161,1.0,C
./repos/c/s2n-tls/build/bin/s2n_ktls_mode_test,9979.0,1.0,136823.0,136823.0,5055652.0,36.950308062241,1.0,0.0,0.0679759131346984,0.932024086865302,1333520.0,5.93992257118225,1.0,C
./repos/c/s2n-tls/build/bin/s2n_ktls_io_test,138999586.0,1.0,826219.0,826219.0,1965404893.0,2378.79411269893,1.0,0.0,0.994091083544987,0.0059089164550134,1513840.0,30.7181935310364,1.0,C
./repos/c/s2n-tls/build/bin/s2n_ktls_io_sendfile_test,57966.0,1.0,136885.0,136885.0,5208401.0,38.0494648792782,1.0,0.0,0.297488850454963,0.702511149545037,1358192.0,5.99089908599854,1.0,C
./repos/c/s2n-tls/build/bin/s2n_key_update_threads_test,7464.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0517352519182383,0.948264748081762,1351448.0,5.04558849334717,1.0,C
./repos/c/s2n-tls/build/bin/s2n_key_update_test,87233.0,1.0,522679.0,522679.0,18968579.0,36.2910677490391,1.0,0.0,0.143025551227062,0.856974448772938,1423672.0,11.252646446228,1.0,C
./repos/c/s2n-tls/build/bin/s2n_key_share_extension_test,8072.0,1.0,137058.0,137058.0,5048158.0,36.8322753870624,1.0,0.0,0.0556191001171364,0.944380899882864,1327864.0,5.83495664596558,1.0,C
./repos/c/s2n-tls/build/bin/s2n_kex_with_kem_test,39877.0,1.0,136964.0,136964.0,5422520.0,39.5908413889781,1.0,0.0,0.225496349828377,0.774503650171623,1336424.0,5.4522922039032,1.0,C
./repos/c/s2n-tls/build/bin/s2n_kex_test,7545.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.052267704862386,0.947732295137614,1336008.0,5.33592534065247,1.0,C
./repos/c/s2n-tls/build/bin/s2n_kem_test,11117.0,1.0,137109.0,137109.0,5049220.0,36.8263206645807,1.0,0.0,0.0750003373227369,0.924999662677263,1402080.0,6.1518657207489,1.0,C
./repos/c/s2n-tls/build/bin/s2n_kem_preferences_test,7439.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0515712631805168,0.948428736819483,1331984.0,6.09271502494812,1.0,C
./repos/c/s2n-tls/build/bin/s2n_init_test,188772.0,2.0,3358484.0,3358484.0,115985358.0,34.5350336639984,2.0,0.0,0.0532163452539089,0.946783654746091,1332096.0,26.8782181739807,1.0,C
./repos/c/s2n-tls/build/bin/s2n_hmac_test,27871.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.169244408819582,0.830755591180418,1377608.0,6.34340453147888,1.0,C
./repos/c/s2n-tls/build/bin/s2n_hkdf_test,26706.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.163325464486221,0.836674535513779,1340960.0,6.10634970664978,1.0,C
./repos/c/s2n-tls/build/bin/s2n_hash_test,21035.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.133265333274203,0.866734666725797,1402184.0,5.54708862304688,1.0,C
./repos/c/s2n-tls/build/bin/s2n_hash_all_algs_test,9716.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0663099560481559,0.933690043951844,1332136.0,5.76748323440552,1.0,C
./repos/c/s2n-tls/build/bin/s2n_handshake_type_test,835359.0,1.0,141241.0,141241.0,15551088.0,110.103213656091,1.0,0.0,0.855374769608847,0.144625230391153,1348336.0,5.69325137138367,1.0,C
./repos/c/s2n-tls/build/bin/s2n_handshake_test,7447.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516235026619343,0.948376497338066,1400856.0,4.64880919456482,1.0,C
./repos/c/s2n-tls/build/bin/s2n_handshake_partial_test,7533.0,1.0,136812.0,136809.0,5025423.0,36.7323261117446,1.0,0.0,0.0521874675257196,0.94781253247428,1375928.0,4.94738292694092,1.0,C
./repos/c/s2n-tls/build/bin/s2n_handshake_misc_test,9895.0,1.0,136820.0,136820.0,5055356.0,36.948954831165,1.0,0.0,0.0674436833316294,0.932556316668371,1327856.0,6.35140061378479,1.0,C
./repos/c/s2n-tls/build/bin/s2n_handshake_io_test,13044.0,1.0,136833.0,136833.0,5083276.0,37.1494887929081,1.0,0.0,0.0870313657198903,0.91296863428011,1333632.0,5.12196516990662,1.0,C
./repos/c/s2n-tls/build/bin/s2n_handshake_io_errors_test,32349.0,1.0,136920.0,136920.0,5263402.0,38.4414402570844,1.0,0.0,0.191110008329936,0.808889991670064,1349912.0,5.4946756362915,1.0,C
./repos/c/s2n-tls/build/bin/s2n_handshake_io_early_data_test,15383.0,1.0,136847.0,136847.0,5137325.0,37.5406475845287,1.0,0.0,0.101051041187677,0.898948958812324,1337584.0,6.25752639770508,1.0,C
./repos/c/s2n-tls/build/bin/s2n_handshake_io_async_test,15559.0,1.0,136837.0,136837.0,5129133.0,37.483524193018,1.0,0.0,0.102095855534266,0.897904144465734,1345944.0,6.44763040542603,1.0,C
./repos/c/s2n-tls/build/bin/s2n_handshake_invariant_test,10469.0,1.0,136821.0,136821.0,5071740.0,37.0684324774706,1.0,0.0,0.0710774662230973,0.928922533776903,1323872.0,5.97398400306702,1.0,C
./repos/c/s2n-tls/build/bin/s2n_handshake_hashes_test,14291.0,1.0,136831.0,136831.0,5082817.0,37.1466772880415,1.0,0.0,0.0945659798043965,0.905434020195604,1344256.0,5.27143859863281,1.0,C
./repos/c/s2n-tls/build/bin/s2n_handshake_fragment_test,7450.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516432250327536,0.948356774967247,1380528.0,5.73786568641663,1.0,C
./repos/c/s2n-tls/build/bin/s2n_handshake_errno_test,18263.0,1.0,136838.0,136838.0,5137497.0,37.5443736389015,1.0,0.0,0.117749079631982,0.882250920368018,1323832.0,5.83209228515625,1.0,C
./repos/c/s2n-tls/build/bin/s2n_fragmentation_coalescing_test,120917.0,6.0,1595895.0,1595895.0,57154888.0,35.813689497116,6.0,0.0,0.0704311246659506,0.929568875334049,1362312.0,9.18702578544617,1.0,C
./repos/c/s2n-tls/build/bin/s2n_fork_generation_number_test,105590.0,16.0,1915342.0,1883284.0,70362882.0,36.7364585541381,16.0,0.0,0.0522481706460188,0.947751829353981,1341072.0,16.4928455352783,1.0,C
./repos/c/s2n-tls/build/bin/s2n_fips_test,7444.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0516041372043369,0.948395862795663,1323680.0,5.34242177009583,1.0,C
./repos/c/s2n-tls/build/bin/s2n_fips_rules_test,8378.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0577052883886876,0.942294711611312,1344240.0,5.65155148506165,1.0,C
./repos/c/s2n-tls/build/bin/s2n_fingerprint_ja3_test,7450.0,1.0,136809.0,136809.0,5025231.0,36.7317281757779,1.0,0.0,0.0516432250327536,0.948356774967247,1415208.0,5.14938688278198,1.0,C
./repos/c/s2n-tls/build/bin/s2n_extensions_server_key_share_select_test,7461.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.051715891840936,0.948284108159064,1395008.0,6.91655111312866,1.0,C
./repos/c/s2n-tls/build/bin/s2n_extension_type_test,8616.0,1.0,136814.0,136814.0,5091895.0,37.2176458549564,1.0,0.0,0.0592449975933439,0.940755002406656,1421136.0,5.91897892951965,1.0,C
./repos/c/s2n-tls/build/bin/s2n_extension_type_lists_test,7470.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0517750453984669,0.948224954601533,1323768.0,7.00760984420776,1.0,C
./repos/c/s2n-tls/build/bin/s2n_extension_list_send_test,25642.0,1.0,136905.0,136905.0,5196168.0,37.9545524268654,1.0,0.0,0.157751296548075,0.842248703451925,1340152.0,6.25777006149292,1.0,C
./repos/c/s2n-tls/build/bin/s2n_extension_list_process_test,32044.0,1.0,136929.0,136929.0,5330829.0,38.9313366781325,1.0,0.0,0.189639764932859,0.810360235067141,1365176.0,6.06632995605469,1.0,C
./repos/c/s2n-tls/build/bin/s2n_extension_list_parse_test,15122.0,1.0,136833.0,136833.0,5066622.0,37.0277783867927,1.0,0.0,0.0995163041689974,0.900483695831003,1398040.0,5.39913034439087,1.0,C
./repos/c/s2n-tls/build/bin/s2n_extended_master_secret_test,23975.0,1.0,393916.0,383099.0,13949502.0,35.4123772580956,1.0,0.0,0.0573714198200009,0.942628580179999,1388152.0,10.2395141124725,1.0,C
./repos/c/s2n-tls/build/bin/s2n_examples_test,23349.0,2.0,273651.0,273651.0,10138516.0,37.049073454875,2.0,0.0,0.0786161616161616,0.921383838383838,1364000.0,6.86004710197449,1.0,C
./repos/c/s2n-tls/build/bin/s2n_evp_signing_test,7422.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0514594744505304,0.94854052554947,1353368.0,5.86302590370178,1.0,C
./repos/c/s2n-tls/build/bin/s2n_error_type_test,7455.0,1.0,136808.0,136808.0,5024759.0,36.7285465762236,1.0,0.0,0.0516764520355185,0.948323547964482,1331880.0,6.27808356285095,1.0,C
