Executable,Stack Allocs,Stack Inspector Runs,Heap Allocs,Heap Frees,Summary Bytes Allocated,Average Bytes Per Allocation,Valgrind Runs,Valgrind Error Summary,Stack Allocs Fraction,Heap Allocs Fraction,Executable Size,Elapsed Time,Status,Reason
./repos/c/s2n-tls/build/bin/s2n_sslv3_test,535259.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.987823355608583,0.0121766443914169,6716808.0,1.468836545944214,True,
./repos/c/s2n-tls/build/bin/s2n_ssl_prf_test,557720.0,1.0,6612.0,6612.0,935427.0,141.47413793103448,1.0,0.0,0.9882834926957887,0.0117165073042109,6690264.0,1.5967581272125244,True,
./repos/c/s2n-tls/build/bin/s2n_signature_scheme_test,535236.0,1.0,6597.0,6597.0,904723.0,137.14157950583598,1.0,0.0,0.987824661842302,0.012175338157698,6677120.0,1.4598760604858398,True,
./repos/c/s2n-tls/build/bin/s2n_signature_algorithms_test,535258.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.987823333136479,0.0121766668635209,6880864.0,1.4345533847808838,True,
./repos/c/s2n-tls/build/bin/s2n_shutdown_test,535252.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.9878231983021132,0.0121768016978868,6946688.0,1.4498841762542725,True,
./repos/c/s2n-tls/build/bin/s2n_set_test,539053.0,1.0,6605.0,6605.0,908835.0,137.5980317940954,1.0,0.0,0.9878953483683918,0.012104651631608,6730504.0,1.5117754936218262,True,
./repos/c/s2n-tls/build/bin/s2n_session_ticket_test,535379.0,1.0,6600.0,6598.0,921579.0,139.6331818181818,1.0,0.0,0.9878224064032,0.0121775935967998,6995600.0,1.4819142818450928,True,
./repos/c/s2n-tls/build/bin/s2n_server_supported_versions_extension_test,578989.0,1.0,6719.0,6719.0,1092260.0,162.56288138115792,1.0,0.0,0.9885284134756568,0.0114715865243431,6697736.0,1.6014347076416016,True,
./repos/c/s2n-tls/build/bin/s2n_server_signature_algorithms_extension_test,550837.0,1.0,6622.0,6622.0,966701.0,145.98323769254003,1.0,0.0,0.988121099488931,0.0118789005110689,6677208.0,1.6127314567565918,True,
./repos/c/s2n-tls/build/bin/s2n_server_session_ticket_extension_test,551302.0,1.0,6668.0,6668.0,971948.0,145.7630473905219,1.0,0.0,0.9880495367134434,0.0119504632865566,6685448.0,1.5819213390350342,True,
