Executable,Stack Allocs,Stack Inspector Runs,Heap Allocs,Heap Frees,Summary Bytes Allocated,Average Bytes Per Allocation,Valgrind Runs,Valgrind Error Summary,Stack Allocs Fraction,Heap Allocs Fraction,Executable Size,Elapsed Time
./repos/c/s2n-tls/build/bin/s2n_optional_client_auth_test,7536,1,265329,254509,9461557,35.659716804420171,1,0,0.027618052883293935,0.97238194711670611,1408632,4.781010389328003
./repos/c/s2n-tls/build/bin/s2n_pem_rsa_dhe_test,7553,1,136819,136809,5107151,37.327790730819551,1,0,0.052316238605823843,0.94768376139417621,1363176,3.905203342437744
./repos/c/s2n-tls/build/bin/s2n_pem_test,7535,1,265328,254509,9453365,35.6289762105771,1,0,0.027614590472141699,0.97238540952785835,1332816,4.924793720245361
./repos/c/s2n-tls/build/bin/s2n_pkey_test,7447,1,136809,136809,5025231,36.73172817577791,1,0,0.051623502661934342,0.94837649733806562,1365504,3.9784891605377197
./repos/c/s2n-tls/build/bin/s2n_post_handshake_recv_test,62421663,1,270067,270067,34271966,126.90171698134166,1,13005,0.99569214312637411,0.0043078568736259152,1387840,11.408759355545044
./repos/c/s2n-tls/build/bin/s2n_post_handshake_send_test,2641038,1,266438,266438,18187458,68.261501737740119,1,0,0.90836106643700587,0.091638933562994157,1354136,5.573601484298706
./repos/c/s2n-tls/build/bin/s2n_pq_kem_test,7904,1,136823,136823,5039127,36.829531584602002,1,0,0.054613168240894926,0.9453868317591051,1331912,3.9113810062408447
./repos/c/s2n-tls/build/bin/s2n_post_handshake_test,85642,1,137172,137172,5834233,42.532244189776343,1,0,0.38436543484700242,0.61563456515299753,1366248,4.274455785751343
./repos/c/s2n-tls/build/bin/s2n_prf_key_material_test,74542403,1,510779,510779,893033282,1748.3750937293819,1,0,0.99319443911118921,0.006805560888810817,1340168,12.735382318496704
./repos/c/s2n-tls/build/bin/s2n_protocol_preferences_test,25969,1,393949,393949,14035728,35.628286910234571,1,0,0.061843026495649149,0.9381569735043509,1368816,5.9276487827301025
./repos/c/s2n-tls/build/bin/s2n_psk_key_exchange_modes_extension_test,39527,1,522533,522533,18641077,35.67444926923276,1,0,0.070325232181617625,0.92967476781838243,1364992,7.206247568130493
./repos/c/s2n-tls/build/bin/s2n_psk_offered_test,45131,1,394048,394048,14217280,36.08007146337502,1,0,0.10276219946764303,0.89723780053235691,1422184,6.291993618011475
./repos/c/s2n-tls/build/bin/s2n_quic_support_io_test,265894,1,3101136,3101136,109097344,35.179799918481486,1,0,0.078969893348143611,0.92103010665185636,1432240,26.925785064697266
./repos/c/s2n-tls/build/bin/s2n_psk_test,20174648,1,395618,395618,15615679,39.471608976335759,1,0,0.98076748254008961,0.01923251745991034,1546920,7.138443946838379
./repos/c/s2n-tls/build/bin/s2n_quic_support_test,32962,1,779537,779537,27393511,35.140745083299443,1,0,0.040568665315280389,0.95943133468471964,1377088,8.91762900352478
./repos/c/s2n-tls/build/bin/s2n_quic_transport_params_extension_test,33567,1,1036578,1036578,36220783,34.942650721894545,1,0,0.031366777399324391,0.96863322260067564,1360664,10.74005389213562
